508,508,2014-08-18 21:00:00,NULL,1,7
509,509,2015-03-27 15:53:00,NULL,1,4
510,510,2015-03-08 18:18:00,NULL,2,3
511,511,2015-01-12 18:46:00,NULL,1,13
512,512,2014-07-31 18:14:00,NULL,2,3
513,513,2014-07-01 08:43:00,NULL,2,2
514,514,2014-04-05 03:25:00,NULL,1,7
515,515,2014-03-21 01:04:00,NULL,2,5
516,516,2014-02-06 12:13:00,NULL,1,8
517,517,2015-03-22 07:13:00,NULL,2,5
518,518,2014-08-24 12:34:00,NULL,2,5
519,519,2014-06-23 21:34:00,NULL,1,4
520,520,2014-01-16 22:38:00,NULL,1,14
521,521,2014-12-31 02:30:00,NULL,1,8
522,522,2014-03-05 06:49:00,NULL,2,13
523,523,2015-05-16 02:40:00,NULL,1,9
524,524,2014-08-14 15:55:00,NULL,2,11
525,525,2014-04-23 02:11:00,NULL,2,12
526,526,2015-02-20 09:28:00,NULL,1,6
527,527,2015-03-03 02:44:00,NULL,1,7
528,528,2014-07-15 21:04:00,NULL,1,4
529,529,2014-11-28 18:47:00,NULL,1,13
530,530,2015-04-09 03:51:00,NULL,1,10
531,531,2014-11-12 14:16:00,NULL,1,14
532,532,2014-07-05 11:56:00,NULL,1,7
533,533,2015-05-11 09:22:00,NULL,2,2
534,534,2014-01-03 16:24:00,NULL,1,11
535,535,2015-04-14 10:44:00,NULL,2,7
536,536,2014-02-05 08:44:00,NULL,1,8
537,537,2014-06-03 23:24:00,NULL,1,11
538,538,2015-04-27 12:23:00,NULL,1,4
539,539,2014-04-25 01:06:00,NULL,2,13
540,540,2014-07-06 17:44:00,NULL,1,11
541,541,2014-09-03 21:17:00,NULL,1,14
542,542,2015-04-07 18:14:00,NULL,1,11
543,543,2015-02-18 05:56:00,NULL,1,3
544,544,2015-01-02 22:27:00,NULL,1,9
545,545,2014-08-14 09:43:00,NULL,1,8
546,546,2015-01-30 15:35:00,NULL,2,11
547,547,2014-01-09 19:23:00,NULL,1,15
548,548,2014-02-08 13:08:00,NULL,1,15
549,549,2014-05-30 21:20:00,NULL,2,9
550,550,2014-12-17 11:05:00,NULL,1,14
551,551,2015-05-22 00:53:00,NULL,1,15
552,552,2014-08-31 16:25:00,NULL,2,11
553,553,2015-05-12 21:29:00,NULL,1,11
554,554,2014-03-22 02:33:00,NULL,1,4
555,555,2015-01-08 07:16:00,NULL,1,6
556,556,2015-03-24 11:31:00,NULL,2,11
557,557,2015-03-23 04:06:00,NULL,1,5
558,558,2015-04-22 00:32:00,NULL,2,3
559,559,2014-04-10 06:03:00,NULL,1,13
560,560,2014-12-06 06:11:00,NULL,2,5
561,561,2014-09-12 03:50:00,NULL,2,8
562,562,2014-06-04 07:36:00,NULL,2,7
563,563,2015-02-10 15:55:00,NULL,2,6
564,564,2014-04-26 06:01:00,NULL,1,2
565,565,2014-05-03 06:13:00,NULL,1,14
566,566,2014-07-25 12:49:00,NULL,1,13
567,567,2014-05-15 18:44:00,NULL,1,9
568,568,2014-11-27 13:59:00,NULL,1,3
569,569,2015-04-22 06:07:00,NULL,2,7
570,570,2015-04-29 05:55:00,NULL,1,2
571,571,2015-02-28 02:46:00,NULL,2,13
572,572,2015-01-28 13:55:00,NULL,1,11
573,573,2014-05-13 18:22:00,NULL,2,1
574,574,2014-07-18 12:42:00,NULL,1,13
575,575,2014-07-23 04:08:00,NULL,2,9
576,576,2015-01-07 16:54:00,NULL,1,3
577,577,2014-08-02 07:38:00,NULL,2,4
578,578,2015-01-12 18:46:00,NULL,2,12
579,579,2014-12-27 02:27:00,NULL,1,14
580,580,2014-06-03 15:24:00,NULL,2,5
581,581,2014-01-01 08:37:00,NULL,2,11
582,582,2014-04-01 07:48:00,NULL,2,4
583,583,2014-07-03 16:12:00,NULL,1,3
584,584,2014-05-01 09:06:00,NULL,2,12
585,585,2014-07-10 22:52:00,NULL,2,9
586,586,2014-04-23 01:12:00,NULL,1,14
587,587,2014-09-20 13:46:00,NULL,2,12
588,588,2014-03-30 17:11:00,NULL,1,10
589,589,2014-03-09 10:10:00,NULL,1,2
590,590,2014-02-09 16:23:00,NULL,1,4
591,591,2014-08-14 06:02:00,NULL,2,11
592,592,2015-02-12 10:09:00,NULL,2,5
593,593,2015-04-18 11:35:00,NULL,2,7
594,594,2014-02-14 23:36:00,NULL,1,4
595,595,2015-01-25 11:09:00,NULL,1,7
596,596,2014-09-27 05:21:00,NULL,2,2
597,597,2015-05-24 00:06:00,NULL,1,13
598,598,2015-02-04 13:36:00,NULL,2,5
599,599,2014-05-21 19:52:00,NULL,2,6
600,600,2014-07-19 03:24:00,NULL,2,13
601,601,2014-07-16 05:45:00,NULL,2,13
602,602,2015-03-03 12:02:00,NULL,1,12
603,603,2014-08-15 18:13:00,NULL,2,3
604,604,2015-03-29 01:07:00,NULL,1,11
605,605,2015-01-28 08:05:00,NULL,1,8
606,606,2015-02-03 08:03:00,NULL,2,3
607,607,2014-09-22 17:40:00,NULL,2,13
608,608,2014-09-17 00:58:00,NULL,2,4
609,609,2014-12-08 20:01:00,NULL,1,3
610,610,2014-02-12 00:38:00,NULL,2,8
611,611,2014-09-16 13:57:00,NULL,1,14
612,612,2015-02-26 01:06:00,NULL,1,3
613,613,2015-04-17 16:54:00,NULL,1,15
614,614,2014-02-09 21:34:00,NULL,2,7
615,615,2014-06-22 16:34:00,NULL,1,6
616,616,2015-04-30 18:02:00,NULL,1,6
617,617,2014-04-17 10:34:00,NULL,2,1
618,618,2014-01-24 16:34:00,NULL,1,8
619,619,2014-03-22 02:23:00,NULL,1,12
620,620,2014-06-17 12:11:00,NULL,1,11
621,621,2014-04-24 21:00:00,NULL,2,3
622,622,2015-05-09 10:59:00,NULL,2,8
623,623,2014-05-18 15:26:00,NULL,1,14
624,624,2014-06-18 16:13:00,NULL,1,1
625,625,2015-05-18 22:57:00,NULL,2,2
626,626,2014-08-05 08:00:00,NULL,2,4
627,627,2014-10-21 14:20:00,NULL,1,9
628,628,2014-05-29 00:06:00,NULL,1,14
629,629,2014-04-04 02:53:00,NULL,1,9
630,630,2015-05-11 17:17:00,NULL,1,7
631,631,2014-10-31 04:56:00,NULL,1,11
632,632,2014-07-20 05:46:00,NULL,1,12
633,633,2015-02-04 07:00:00,NULL,1,10
634,634,2014-10-08 06:14:00,NULL,2,9
635,635,2014-08-11 19:51:00,NULL,1,14
636,636,2014-07-13 11:32:00,NULL,1,14
637,637,2014-05-17 17:18:00,NULL,1,6
638,638,2014-01-08 07:46:00,NULL,2,1
639,639,2014-01-20 01:15:00,NULL,1,6
640,640,2014-07-02 08:29:00,NULL,2,6
641,641,2014-04-12 09:51:00,NULL,2,13
642,642,2014-08-29 23:22:00,NULL,1,5
643,643,2014-08-25 21:16:00,NULL,1,10
644,644,2015-01-22 06:58:00,NULL,1,1
645,645,2014-04-05 04:24:00,NULL,1,3
646,646,2015-03-29 03:14:00,NULL,1,5
647,647,2014-08-07 00:09:00,NULL,2,2
648,648,2014-10-04 09:09:00,NULL,2,8
649,649,2014-04-11 21:41:00,NULL,1,15
650,650,2014-09-14 18:29:00,NULL,1,7
651,651,2014-04-11 08:35:00,NULL,1,2
652,652,2014-01-21 11:53:00,NULL,1,6
653,653,2015-05-21 11:32:00,NULL,1,3
654,654,2014-01-24 14:35:00,NULL,1,15
655,655,2015-04-06 12:39:00,NULL,1,15
656,656,2015-05-05 22:53:00,NULL,1,8
657,657,2014-09-12 14:34:00,NULL,1,5
658,658,2015-01-22 19:50:00,NULL,2,4
659,659,2014-09-23 07:01:00,NULL,1,2
660,660,2015-05-08 01:07:00,NULL,1,2
661,661,2014-10-25 00:15:00,NULL,2,15
662,662,2014-04-13 18:18:00,NULL,1,14
663,663,2014-12-12 22:52:00,NULL,1,10
664,664,2014-05-27 18:41:00,NULL,2,14
665,665,2014-03-24 07:38:00,NULL,2,12
666,666,2015-03-21 10:24:00,NULL,2,13
667,667,2014-02-28 05:30:00,NULL,1,1
668,668,2014-08-24 12:27:00,NULL,1,11
669,669,2014-10-25 09:51:00,NULL,1,1
670,670,2014-01-09 06:00:00,NULL,1,13
671,671,2014-10-26 19:28:00,NULL,1,1
672,672,2014-01-01 21:40:00,NULL,2,9
673,673,2015-01-22 23:06:00,NULL,1,2
674,674,2014-10-17 05:16:00,NULL,2,9
675,675,2015-05-10 11:01:00,NULL,1,12
676,676,2015-04-29 21:22:00,NULL,1,4
677,677,2014-11-25 00:03:00,NULL,1,15
678,678,2015-05-22 19:51:00,NULL,1,8
679,679,2014-11-09 13:40:00,NULL,1,10
680,680,2014-05-03 18:20:00,NULL,2,13
681,681,2014-01-11 10:46:00,NULL,1,2
682,682,2014-12-31 04:37:00,NULL,2,10
683,683,2014-11-03 21:18:00,NULL,1,14
684,684,2014-04-08 15:18:00,NULL,1,15
685,685,2015-01-25 00:23:00,NULL,2,14
686,686,2015-02-07 15:00:00,NULL,2,8
687,687,2014-10-01 11:55:00,NULL,1,13
688,688,2014-02-06 20:50:00,NULL,2,7
689,689,2014-12-15 00:51:00,NULL,1,1
690,690,2014-01-27 15:09:00,NULL,2,2
691,691,2014-12-23 04:41:00,NULL,2,11
692,692,2014-01-05 06:25:00,NULL,2,14
693,693,2015-01-05 22:32:00,NULL,2,7
694,694,2014-01-25 04:55:00,NULL,1,1
695,695,2015-05-18 14:37:00,NULL,2,15
696,696,2014-01-12 06:51:00,NULL,1,4
697,697,2014-06-04 07:19:00,NULL,2,1
698,698,2014-05-15 14:33:00,NULL,1,15
699,699,2014-12-06 01:13:00,NULL,1,8
700,700,2014-12-16 05:17:00,NULL,1,8
701,701,2014-02-18 05:01:00,NULL,2,5
702,702,2014-02-10 19:31:00,NULL,1,6
703,703,2014-03-06 06:33:00,NULL,2,8
704,704,2014-11-10 18:57:00,NULL,1,7
705,705,2014-04-30 03:00:00,NULL,1,7
706,706,2014-02-17 16:14:00,NULL,1,14
707,707,2015-03-28 18:22:00,NULL,2,5
708,708,2014-08-01 15:39:00,NULL,2,6
709,709,2014-01-14 11:27:00,NULL,2,3
710,710,2014-03-02 03:58:00,NULL,2,6
711,711,2014-12-11 06:36:00,NULL,2,8
712,712,2015-04-27 23:17:00,NULL,1,7
713,713,2014-07-06 08:37:00,NULL,1,3
714,714,2015-05-13 19:44:00,NULL,2,4
715,715,2015-05-31 00:29:00,NULL,2,4
716,716,2014-02-04 05:57:00,NULL,1,6
717,717,2014-12-12 05:49:00,NULL,1,11
718,718,2014-08-09 20:54:00,NULL,2,8
719,719,2014-11-06 15:18:00,NULL,2,9
720,720,2015-05-09 00:25:00,NULL,2,7
721,721,2014-12-20 18:29:00,NULL,2,4
722,722,2014-03-10 09:04:00,NULL,2,1
723,723,2014-12-22 14:17:00,NULL,1,11
724,724,2014-09-13 14:47:00,NULL,1,5
725,725,2015-03-23 03:04:00,NULL,2,5
726,726,2014-11-30 04:58:00,NULL,2,3
727,727,2014-02-25 18:57:00,NULL,1,5
728,728,2015-03-28 05:23:00,NULL,2,3
729,729,2014-04-09 13:48:00,NULL,1,2
730,730,2014-03-24 22:24:00,NULL,1,9
731,731,2014-08-21 04:31:00,NULL,1,4
732,732,2015-01-04 12:53:00,NULL,2,7
733,733,2014-04-12 06:51:00,NULL,1,10
734,734,2015-05-22 13:41:00,NULL,1,11
735,735,2015-05-27 03:56:00,NULL,2,3
736,736,2014-06-18 20:14:00,NULL,1,7
737,737,2015-05-28 07:11:00,NULL,2,8
738,738,2014-03-20 00:07:00,NULL,2,11
739,739,2014-08-18 09:13:00,NULL,1,5
740,740,2014-01-23 17:12:00,NULL,1,15
741,741,2014-05-30 06:00:00,NULL,1,3
742,742,2015-01-13 05:00:00,NULL,2,11
743,743,2014-09-19 15:35:00,NULL,1,3
744,744,2014-04-18 23:35:00,NULL,1,8
745,745,2014-05-02 11:30:00,NULL,1,9
746,746,2015-05-17 19:05:00,NULL,1,7
747,747,2014-07-25 02:25:00,NULL,2,12
748,748,2014-06-15 21:43:00,NULL,2,13
749,749,2014-05-23 05:51:00,NULL,2,11
750,750,2014-03-03 16:25:00,NULL,1,2
751,751,2015-03-16 00:12:00,NULL,1,7
752,752,2014-09-20 14:11:00,NULL,1,14
753,753,2015-03-07 19:34:00,NULL,2,6
754,754,2014-07-04 18:02:00,NULL,1,2
755,755,2015-02-16 19:05:00,NULL,1,12
756,756,2014-01-30 19:59:00,NULL,1,5
757,757,2014-06-25 00:22:00,NULL,2,10
758,758,2015-03-20 09:19:00,NULL,2,12
759,759,2014-06-02 22:07:00,NULL,1,6
760,760,2015-01-31 05:40:00,NULL,1,5
761,761,2014-09-21 19:41:00,NULL,1,14
762,762,2015-04-26 04:19:00,NULL,1,7
763,763,2014-09-22 07:51:00,NULL,1,10
764,764,2014-06-11 17:18:00,NULL,1,13
765,765,2015-01-19 08:23:00,NULL,1,9
766,766,2014-08-19 14:42:00,NULL,2,15
767,767,2015-05-21 04:43:00,NULL,1,2
768,768,2014-07-17 05:35:00,NULL,2,13
769,769,2014-06-23 13:18:00,NULL,2,1
770,770,2015-01-24 15:11:00,NULL,1,11
771,771,2015-03-20 02:03:00,NULL,1,12
772,772,2015-03-01 00:46:00,NULL,1,8
773,773,2015-04-20 08:30:00,NULL,2,15
774,774,2015-05-15 08:55:00,NULL,1,11
775,775,2014-12-29 23:51:00,NULL,1,7
776,776,2015-05-02 17:32:00,NULL,2,15
777,777,2014-05-22 12:55:00,NULL,1,6
778,778,2015-05-20 00:54:00,NULL,2,4
779,779,2015-03-21 19:19:00,NULL,2,11
780,780,2014-08-26 17:41:00,NULL,1,14
781,781,2014-03-03 00:52:00,NULL,1,14
782,782,2014-09-15 10:45:00,NULL,2,15
783,783,2014-07-28 14:44:00,NULL,2,12
784,784,2015-03-10 00:38:00,NULL,1,3
785,785,2014-12-07 10:39:00,NULL,2,10
786,786,2014-03-07 16:31:00,NULL,1,5
787,787,2014-05-30 03:51:00,NULL,1,2
788,788,2014-12-20 03:19:00,NULL,1,9
789,789,2015-03-21 23:16:00,NULL,2,8
790,790,2014-06-25 15:16:00,NULL,2,15
791,791,2014-09-03 09:38:00,NULL,1,4
792,792,2014-02-02 18:01:00,NULL,1,2
793,793,2014-08-14 18:09:00,NULL,2,15
794,794,2014-02-24 16:57:00,NULL,1,13
795,795,2015-01-02 12:26:00,NULL,1,7
796,796,2014-07-21 03:25:00,NULL,1,13
797,797,2014-07-17 10:48:00,NULL,2,6
798,798,2015-05-11 20:11:00,NULL,2,6
799,799,2014-05-02 23:55:00,NULL,1,11
800,800,2014-01-01 07:17:00,NULL,2,6
801,801,2014-10-15 20:22:00,NULL,2,7
802,802,2014-04-12 14:04:00,NULL,2,12
803,803,2014-01-29 13:35:00,NULL,2,13
804,804,2014-06-17 10:01:00,NULL,2,9
805,805,2014-08-20 05:39:00,NULL,2,5
806,806,2015-02-22 17:38:00,NULL,2,6
807,807,2014-03-11 14:25:00,NULL,2,8
808,808,2014-04-14 22:21:00,NULL,2,5
809,809,2015-02-12 14:05:00,NULL,2,9
810,810,2014-10-27 12:21:00,NULL,1,15
811,811,2014-09-11 14:23:00,NULL,1,9
812,812,2014-08-17 17:09:00,NULL,1,10
813,813,2015-05-22 21:53:00,NULL,1,11
814,814,2014-04-06 04:35:00,NULL,1,3
815,815,2015-04-23 07:00:00,NULL,1,7
816,816,2014-11-24 15:08:00,NULL,1,7
817,817,2014-02-20 22:35:00,NULL,1,7
818,818,2015-02-24 17:49:00,NULL,1,9
819,819,2015-05-18 16:14:00,NULL,1,1
820,820,2014-09-24 22:54:00,NULL,2,9
821,821,2014-06-09 00:29:00,NULL,2,12
822,822,2014-05-10 05:04:00,NULL,2,15
823,823,2015-04-13 11:59:00,NULL,1,8
824,824,2015-05-08 00:22:00,NULL,2,10
825,825,2014-07-03 04:31:00,NULL,2,7
826,826,2014-11-13 18:28:00,NULL,1,8
827,827,2014-08-15 17:07:00,NULL,1,5
828,828,2014-03-01 19:57:00,NULL,2,15
829,829,2014-12-16 21:32:00,NULL,1,13
830,830,2014-10-24 23:03:00,NULL,1,2
831,831,2014-06-17 00:43:00,NULL,2,8
832,832,2014-07-01 04:48:00,NULL,2,12
833,833,2014-08-22 15:27:00,NULL,2,5
834,834,2015-01-05 00:00:00,NULL,2,10
835,835,2014-07-27 00:37:00,NULL,1,8
836,836,2014-11-26 00:34:00,NULL,1,6
837,837,2014-06-28 21:52:00,NULL,2,15
838,838,2014-04-30 03:33:00,NULL,2,9
839,839,2014-06-29 00:16:00,NULL,1,1
840,840,2014-03-10 08:13:00,NULL,2,4
841,841,2015-04-05 22:47:00,NULL,1,2
842,842,2014-04-26 14:57:00,NULL,2,5
843,843,2014-04-09 16:40:00,NULL,1,8
844,844,2014-12-11 17:05:00,NULL,2,9
845,845,2015-01-12 12:18:00,NULL,1,2
846,846,2014-04-20 15:39:00,NULL,1,7
847,847,2015-03-26 14:47:00,NULL,2,10
848,848,2014-12-25 05:56:00,NULL,1,15
849,849,2014-12-31 01:06:00,NULL,2,2
850,850,2014-06-11 01:35:00,NULL,1,15
851,851,2015-01-09 21:33:00,NULL,2,13
852,852,2014-08-12 12:26:00,NULL,2,1
853,853,2014-01-12 14:18:00,NULL,1,6
854,854,2015-01-21 10:56:00,NULL,2,12
855,855,2015-04-05 19:06:00,NULL,1,8
856,856,2014-09-27 02:38:00,NULL,1,2
857,857,2014-04-17 04:39:00,NULL,1,10
858,858,2014-02-17 02:06:00,NULL,2,12
859,859,2014-09-06 21:47:00,NULL,1,2
860,860,2014-07-10 14:43:00,NULL,2,15
861,861,2014-05-04 11:56:00,NULL,2,7
862,862,2014-06-04 10:42:00,NULL,1,4
863,863,2015-01-11 15:09:00,NULL,2,7
864,864,2014-03-16 17:45:00,NULL,2,14
865,865,2015-01-05 23:48:00,NULL,2,8
866,866,2015-03-23 21:48:00,NULL,1,3
867,867,2014-08-09 11:47:00,NULL,1,2
868,868,2014-04-08 10:26:00,NULL,1,8
869,869,2014-05-08 10:28:00,NULL,2,13
870,870,2014-03-22 16:53:00,NULL,2,10
871,871,2014-09-02 08:25:00,NULL,1,8
872,872,2014-08-21 21:53:00,NULL,1,2
873,873,2014-10-06 13:44:00,NULL,2,1
874,874,2015-05-18 03:37:00,NULL,1,7
875,875,2014-12-31 18:26:00,NULL,2,12
876,876,2014-01-06 21:37:00,NULL,1,1
877,877,2014-09-06 04:27:00,NULL,2,4
878,878,2014-09-11 12:58:00,NULL,1,9
879,879,2014-12-31 05:14:00,NULL,2,9
880,880,2014-02-20 04:37:00,NULL,2,6
881,881,2015-01-16 07:49:00,NULL,1,10
882,882,2014-01-07 15:40:00,NULL,2,9
883,883,2014-05-07 21:26:00,NULL,2,5
884,884,2014-10-21 08:50:00,NULL,1,9
885,885,2014-09-18 04:55:00,NULL,2,4
886,886,2014-07-03 03:57:00,NULL,2,9
887,887,2015-03-19 19:36:00,NULL,2,1
888,888,2014-05-20 14:37:00,NULL,1,15
889,889,2014-01-13 00:38:00,NULL,2,7
890,890,2015-04-12 23:20:00,NULL,2,3
891,891,2014-03-10 07:20:00,NULL,1,15
892,892,2015-01-27 10:17:00,NULL,1,5
893,893,2014-02-20 16:53:00,NULL,1,2
894,894,2014-05-29 10:58:00,NULL,2,1
895,895,2014-08-21 15:22:00,NULL,1,2
896,896,2014-11-05 01:07:00,NULL,2,8
897,897,2014-08-19 19:23:00,NULL,1,5
898,898,2014-03-04 17:18:00,NULL,1,11
899,899,2014-02-09 07:32:00,NULL,1,6
900,900,2014-03-17 10:45:00,NULL,1,11
901,901,2014-12-08 13:54:00,NULL,1,14
902,902,2014-03-04 14:42:00,NULL,1,1
903,903,2014-07-16 09:25:00,NULL,2,10
904,904,2014-03-18 22:40:00,NULL,1,11
905,905,2014-10-24 02:21:00,NULL,2,11
906,906,2014-07-27 03:57:00,NULL,2,11
907,907,2015-05-29 11:30:00,NULL,2,10
908,908,2015-03-03 18:53:00,NULL,2,12
909,909,2014-08-30 23:58:00,NULL,1,15
910,910,2014-05-31 22:54:00,NULL,1,1
911,911,2014-02-28 00:38:00,NULL,1,11
912,912,2015-03-26 20:46:00,NULL,1,14
913,913,2014-10-25 03:40:00,NULL,1,6
914,914,2014-09-12 21:05:00,NULL,1,2
915,915,2014-06-07 11:58:00,NULL,2,13
916,916,2014-06-23 02:35:00,NULL,2,4
917,917,2015-04-01 08:50:00,NULL,1,9
918,918,2014-04-29 15:53:00,NULL,2,8
919,919,2014-01-23 01:43:00,NULL,1,9
920,920,2014-07-16 02:34:00,NULL,2,10
921,921,2014-11-17 22:14:00,NULL,1,4
922,922,2014-11-17 16:11:00,NULL,2,5
923,923,2015-04-14 22:48:00,NULL,1,4
924,924,2014-04-02 04:31:00,NULL,2,1
925,925,2015-04-26 01:26:00,NULL,1,12
926,926,2014-09-05 00:22:00,NULL,2,5
927,927,2014-02-19 03:18:00,NULL,2,8
928,928,2015-02-18 04:21:00,NULL,1,10
929,929,2014-08-19 14:52:00,NULL,2,2
930,930,2014-12-05 09:39:00,NULL,1,5
931,931,2014-06-01 07:28:00,NULL,2,4
932,932,2015-01-01 04:36:00,NULL,1,14
933,933,2015-05-23 13:44:00,NULL,2,5
934,934,2014-05-24 18:20:00,NULL,2,12
935,935,2014-02-17 21:06:00,NULL,1,2
936,936,2014-07-05 07:36:00,NULL,1,7
937,937,2014-05-29 04:58:00,NULL,2,14
938,938,2015-03-06 13:32:00,NULL,2,1
939,939,2014-05-02 19:36:00,NULL,1,12
940,940,2014-12-07 20:06:00,NULL,1,2
941,941,2014-04-01 07:18:00,NULL,1,10
942,942,2014-06-19 15:02:00,NULL,2,8
943,943,2015-03-06 14:40:00,NULL,1,13
944,944,2014-03-25 10:57:00,NULL,1,12
945,945,2014-04-27 19:43:00,NULL,2,11
946,946,2015-04-24 00:29:00,NULL,2,2
947,947,2015-03-26 07:02:00,NULL,1,1
948,948,2014-06-03 16:37:00,NULL,2,4
949,949,2014-01-09 17:37:00,NULL,2,9
950,950,2014-02-01 08:34:00,NULL,2,10
951,951,2014-03-15 13:21:00,NULL,1,9
952,952,2014-10-02 21:50:00,NULL,1,11
953,953,2014-01-14 11:56:00,NULL,2,15
954,954,2015-05-05 01:54:00,NULL,1,15
955,955,2014-04-27 12:49:00,NULL,2,9
956,956,2014-09-08 16:38:00,NULL,1,14
957,957,2014-05-07 09:26:00,NULL,1,6
958,958,2014-03-10 22:57:00,NULL,1,3
959,959,2014-07-20 17:29:00,NULL,1,6
960,960,2014-11-15 02:53:00,NULL,1,5
961,961,2014-03-25 00:22:00,NULL,1,14
962,962,2015-04-16 00:14:00,NULL,1,14
963,963,2014-03-15 04:52:00,NULL,2,2
964,964,2015-01-02 23:03:00,NULL,2,6
965,965,2014-11-09 06:21:00,NULL,1,8
966,966,2014-09-06 23:17:00,NULL,2,9
967,967,2015-01-16 19:30:00,NULL,2,5
968,968,2014-08-14 23:55:00,NULL,1,8
969,969,2015-03-07 21:19:00,NULL,2,11
970,970,2014-12-23 02:08:00,NULL,2,3
971,971,2014-09-09 10:59:00,NULL,2,5
972,972,2014-10-30 10:15:00,NULL,1,11
973,973,2015-05-11 05:28:00,NULL,1,4
974,974,2014-10-09 06:59:00,NULL,1,14
975,975,2014-06-01 05:31:00,NULL,1,15
976,976,2015-05-27 15:07:00,NULL,2,6
977,977,2015-03-28 04:06:00,NULL,1,8
978,978,2014-03-31 00:15:00,NULL,2,5
979,979,2015-04-17 22:01:00,NULL,2,11
980,980,2014-08-09 15:54:00,NULL,1,15
981,981,2015-02-18 21:59:00,NULL,2,4
982,982,2014-09-15 03:11:00,NULL,1,2
983,983,2015-02-18 06:21:00,NULL,2,7
984,984,2015-05-10 20:06:00,NULL,2,15
985,985,2015-02-17 13:47:00,NULL,1,2
986,986,2015-01-07 16:05:00,NULL,1,13
987,987,2014-08-30 14:37:00,NULL,2,4
988,988,2014-03-03 21:14:00,NULL,1,5
989,989,2015-04-01 03:33:00,NULL,1,1
990,990,2014-12-30 02:32:00,NULL,2,5
991,991,2015-01-19 06:56:00,NULL,1,11
992,992,2014-09-28 19:22:00,NULL,1,5
993,993,2014-09-27 10:06:00,NULL,1,4
994,994,2015-04-04 04:22:00,NULL,1,6
995,995,2015-01-22 01:41:00,NULL,2,3
996,996,2014-07-09 14:59:00,NULL,1,5
997,997,2015-02-13 12:48:00,NULL,1,12
998,998,2014-01-14 09:32:00,NULL,1,8
999,999,2014-04-18 11:26:00,NULL,1,6
1000,1000,2015-04-12 04:52:00,NULL,2,9
1001,1001,2015-04-19 09:25:00,NULL,2,7
1002,1002,2014-09-06 21:57:00,NULL,1,8
1003,1003,2014-11-11 05:15:00,NULL,2,10
1004,1004,2014-08-12 10:07:00,NULL,2,2
1005,1005,2014-12-07 18:42:00,NULL,2,3
1006,1006,2014-11-26 22:39:00,NULL,2,13
1007,1007,2014-10-28 23:48:00,NULL,2,7
1008,1008,2014-07-08 03:54:00,NULL,1,7
1009,1009,2015-01-15 07:42:00,NULL,1,1
1010,1010,2015-04-16 10:08:00,NULL,1,15
1011,1011,2014-01-12 16:36:00,NULL,2,10
1012,1012,2014-02-22 22:11:00,NULL,1,6
1013,1013,2014-04-02 17:14:00,NULL,2,6
1014,1014,2015-03-13 17:29:00,NULL,2,5
1015,1015,2014-07-01 12:56:00,NULL,2,12
1016,1016,2014-03-25 15:03:00,NULL,1,2
1017,1017,2014-10-16 10:42:00,NULL,2,8
1018,1018,2015-03-21 06:43:00,NULL,1,6
1019,1019,2014-08-12 10:49:00,NULL,1,3
1020,1020,2014-08-13 16:06:00,NULL,2,6
1021,1021,2015-02-02 07:40:00,NULL,2,7
1022,1022,2015-03-08 22:44:00,NULL,2,15
1023,1023,2015-02-21 01:08:00,NULL,1,10
1024,1024,2014-02-21 18:26:00,NULL,2,7
1025,1025,2015-05-20 23:02:00,NULL,2,5
1026,1026,2015-02-16 18:26:00,NULL,2,1
1027,1027,2015-05-15 10:08:00,NULL,2,2
1028,1028,2014-08-20 02:58:00,NULL,1,13
1029,1029,2014-07-04 03:43:00,NULL,1,1
1030,1030,2014-01-22 10:09:00,NULL,1,12
1031,1031,2014-09-05 10:30:00,NULL,2,3
1032,1032,2015-04-06 23:14:00,NULL,1,1
1033,1033,2015-03-29 21:30:00,NULL,2,6
1034,1034,2014-07-24 04:42:00,NULL,1,6
1035,1035,2014-03-01 23:21:00,NULL,1,7
1036,1036,2014-12-23 22:18:00,NULL,2,13
1037,1037,2014-11-04 20:18:00,NULL,2,7
1038,1038,2015-05-15 10:23:00,NULL,1,2
1039,1039,2014-08-31 16:02:00,NULL,1,7
1040,1040,2014-05-11 09:49:00,NULL,2,1
1041,1041,2014-04-05 07:32:00,NULL,1,4
1042,1042,2015-02-17 02:00:00,NULL,2,6
1043,1043,2015-03-17 16:56:00,NULL,2,14
1044,1044,2014-02-27 11:48:00,NULL,1,8
1045,1045,2014-10-20 00:47:00,NULL,2,14
1046,1046,2014-04-05 17:58:00,NULL,1,3
1047,1047,2014-03-05 22:30:00,NULL,2,7
1048,1048,2014-07-28 07:50:00,NULL,1,9
1049,1049,2014-01-01 15:55:00,NULL,2,4
1050,1050,2014-09-28 07:52:00,NULL,2,12
1051,1051,2015-04-10 06:28:00,NULL,2,11
1052,1052,2014-04-22 11:47:00,NULL,2,2
1053,1053,2014-02-10 04:39:00,NULL,2,12
1054,1054,2015-05-04 09:49:00,NULL,2,9
1055,1055,2014-11-28 13:08:00,NULL,1,10
1056,1056,2014-09-30 22:26:00,NULL,1,12
1057,1057,2015-01-15 03:52:00,NULL,2,11
1058,1058,2015-02-02 20:39:00,NULL,2,15
1059,1059,2014-10-07 10:31:00,NULL,2,7
1060,1060,2014-01-10 12:59:00,NULL,1,10
1061,1061,2015-05-18 20:02:00,NULL,2,5
